Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Seats,Price,Age,Brand,Model
Ford EcoSport 1.0 Ecoboost Titanium Plus BE,Kochi,2014,54173,2,0,0,29.4528,999.0,5.0,5.55,10,ford,ecosport 1.0 ecoboost titanium plus be
Skoda Octavia Ambition 1.8 TSI AT,Ahmedabad,2014,50000,2,1,0,22.932,1798.0,5.0,13.5,10,skoda,octavia ambition 1.8 tsi at
Fiat Linea Emotion (Diesel),Kolkata,2010,145000,1,0,0,31.824,1248.0,5.0,2.6,14,fiat,linea emotion (diesel)
Maruti Swift Lxi BSIII,Jaipur,2015,78000,2,0,0,25.116000000000003,1298.0,5.0,4.5,9,maruti,swift lxi bsiii
Land Rover Discovery 4 TDV6 SE,Delhi,2013,65000,1,1,1,18.408,2993.0,7.0,34.0,11,land,rover discovery 4 tdv6 se
Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2012,120000,1,0,0,19.968000000000004,2494.0,7.0,12.0,12,toyota,innova 2.5 v diesel 7-seater
Maruti Swift LDI,Mumbai,2015,14000,1,0,0,44.304,1248.0,5.0,5.25,9,maruti,swift ldi
Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,57456,1,1,0,27.5808,1968.0,5.0,21.56,10,audi,a6 2011-2015 2.0 tdi premium plus
BMW 5 Series 520d Luxury Line,Coimbatore,2012,44450,1,1,0,35.0688,1995.0,5.0,24.68,12,bmw,5 series 520d luxury line
Hyundai i20 Magna Optional 1.2,Delhi,2013,63777,2,0,0,28.86,1197.0,5.0,3.67,11,hyundai,i20 magna optional 1.2
BMW X1 M Sport sDrive 20d,Mumbai,2016,31000,1,1,0,26.598000000000003,1995.0,5.0,29.5,8,bmw,x1 m sport sdrive 20d
Toyota Etios G,Delhi,2012,60000,2,0,0,27.456000000000003,1496.0,5.0,3.1,12,toyota,etios g
Tata Indigo LX,Ahmedabad,2015,78008,1,0,0,26.52,1405.0,5.0,2.9,9,tata,indigo lx
Mercedes-Benz M-Class ML 350 4Matic,Bangalore,2014,33000,1,1,1,18.314400000000003,2987.0,5.0,43.0,10,mercedes-benz,m-class ml 350 4matic
Volkswagen Beetle 2.0,Mumbai,2009,27078,2,1,0,17.128800000000002,1984.0,4.0,15.95,15,volkswagen,beetle 2.0
Volkswagen Polo GT TDI,Hyderabad,2011,57275,1,0,0,30.732,1598.0,5.0,4.5,13,volkswagen,polo gt tdi
Hyundai Grand i10 CRDi Magna,Delhi,2014,45000,1,0,0,37.44,1120.0,5.0,3.49,10,hyundai,grand i10 crdi magna
Maruti Swift VDI BSIV,Delhi,2014,57319,1,0,0,39.312,1248.0,5.0,4.25,10,maruti,swift vdi bsiv
Hyundai Verna CRDi 1.4 E,Chennai,2008,121097,1,0,1,37.44,1396.0,5.0,1.9,16,hyundai,verna crdi 1.4 e
BMW 5 Series 2003-2012 525d,Mumbai,2011,89000,1,1,0,26.0988,1995.0,5.0,16.57,13,bmw,5 series 2003-2012 525d
Honda City 1.5 S MT,Bangalore,2012,72000,2,0,0,26.52,1497.0,5.0,5.75,12,honda,city 1.5 s mt
Audi A4 2.0 TDI,Delhi,2013,36000,1,1,1,25.818,1968.0,5.0,14.0,11,audi,a4 2.0 tdi
Fiat Linea Classic Plus 1.3 Multijet,Jaipur,2013,86000,1,0,1,30.42,1248.0,5.0,2.5,11,fiat,linea classic plus 1.3 multijet
Honda City 1.3 EXI,Ahmedabad,2002,85000,2,0,0,20.28,1343.0,5.0,1.2,22,honda,city 1.3 exi
Fiat Petra 1.2 EL,Pune,2005,120000,2,0,1,24.18,1242.0,5.0,0.85,19,fiat,petra 1.2 el
BMW 3 Series 320d Luxury Line,Kochi,2013,37613,1,1,0,35.3964,1995.0,5.0,13.95,11,bmw,3 series 320d luxury line
Ford Fiesta 1.4 Duratec EXI,Chennai,2007,100000,2,0,0,25.896000000000004,1388.0,5.0,1.6,17,ford,fiesta 1.4 duratec exi
Tata Nano XTA,Coimbatore,2016,5240,2,1,0,34.164,624.0,4.0,3.6,8,tata,nano xta
Maruti Eeco 5 STR With AC Plus HTR CNG,Mumbai,2018,20000,0,0,0,15.1,1196.0,5.0,4.5,6,maruti,eeco 5 str with ac plus htr cng
Maruti Ignis 1.2 Delta,Coimbatore,2019,16862,2,0,0,32.5884,1197.0,5.0,6.06,5,maruti,ignis 1.2 delta
Maruti Swift Dzire ZXi,Coimbatore,2013,59254,2,0,1,27.3,1298.0,5.0,5.29,11,maruti,swift dzire zxi
Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,60000,1,0,0,35.412,1498.0,5.0,5.75,10,ford,ecosport 1.5 dv5 mt titanium
Maruti Swift 1.3 ZXI,Hyderabad,2015,50295,2,0,0,25.116000000000003,1248.0,5.0,5.8,9,maruti,swift 1.3 zxi
Maruti Swift Dzire VXI,Coimbatore,2014,47674,2,0,0,29.796000000000003,1197.0,5.0,5.72,10,maruti,swift dzire vxi
Hyundai i10 Sportz AT,Kochi,2014,61517,2,1,0,26.442,1197.0,5.0,4.39,10,hyundai,i10 sportz at
Mahindra XUV500 W6 2WD,Coimbatore,2016,62946,1,0,0,23.556,2179.0,7.0,11.05,8,mahindra,xuv500 w6 2wd
Hyundai i20 Magna 1.4 CRDi,Delhi,2015,66823,1,0,1,35.1624,1396.0,5.0,4.83,9,hyundai,i20 magna 1.4 crdi
Maruti Wagon R CNG LXI,Pune,2013,79494,0,0,0,33.54,998.0,5.0,2.96,11,maruti,wagon r cng lxi
Hyundai i20 Asta 1.4 CRDi,Chennai,2012,107000,1,0,1,33.1812,1396.0,5.0,4.5,12,hyundai,i20 asta 1.4 crdi
BMW 7 Series 730Ld,Mumbai,2011,55000,1,1,1,25.6776,2993.0,5.0,19.5,13,bmw,7 series 730ld
Skoda Rapid 1.6 MPI AT Style Plus,Mumbai,2017,24000,2,1,0,22.308000000000003,1598.0,5.0,8.75,7,skoda,rapid 1.6 mpi at style plus
Audi Q7 45 TDI Quattro Technology,Mumbai,2016,20002,1,1,0,23.01,2967.0,7.0,67.0,8,audi,q7 45 tdi quattro technology
Honda City i VTEC VX,Kochi,2016,54317,2,0,0,27.144,1497.0,5.0,8.4,8,honda,city i vtec vx
Hyundai Xcent 1.2 Kappa SX,Mumbai,2016,10200,2,0,0,29.796000000000003,1197.0,5.0,4.99,8,hyundai,xcent 1.2 kappa sx
Honda City i DTec E,Coimbatore,2016,24337,1,0,0,40.56,1498.0,5.0,8.18,8,honda,city i dtec e
Honda Brio S Option MT,Pune,2012,79000,2,0,0,28.704,1198.0,5.0,2.9,12,honda,brio s option mt
Maruti Ciaz ZDi Plus SHVS,Jaipur,2015,40500,1,0,0,43.8204,1248.0,5.0,7.1,9,maruti,ciaz zdi plus shvs
Maruti Swift Dzire VDI Optional,Pune,2016,23000,1,0,0,41.4804,1248.0,5.0,7.05,8,maruti,swift dzire vdi optional
Honda CR-V 2.4L 4WD AT,Pune,2015,63050,2,1,0,17.316,2354.0,5.0,17.5,9,honda,cr-v 2.4l 4wd at
Toyota Corolla Altis 2008-2013 1.8 VL AT,Mumbai,2008,78000,2,1,1,22.6668,1794.0,5.0,3.41,16,toyota,corolla altis 2008-2013 1.8 vl at
Maruti Baleno Vxi,Pune,2005,70000,2,0,0,24.024,1590.0,5.0,1.3,19,maruti,baleno vxi
Honda City 1.5 V MT,Coimbatore,2012,66245,2,0,0,26.52,1497.0,5.0,5.68,12,honda,city 1.5 v mt
Mahindra Scorpio LX BS IV,Bangalore,2007,74112,1,0,0,18.798,2179.0,9.0,4.1,17,mahindra,scorpio lx bs iv
Skoda Laura 1.8 TSI Ambiente,Delhi,2011,87670,2,0,0,20.904,1798.0,5.0,4.0,13,skoda,laura 1.8 tsi ambiente
BMW 3 Series 320d Sport Line,Hyderabad,2015,10000,1,1,0,29.4528,1995.0,5.0,30.0,9,bmw,3 series 320d sport line
Maruti SX4 Zxi BSIII,Chennai,2007,62493,2,0,0,23.4,1586.0,5.0,1.8,17,maruti,sx4 zxi bsiii
Maruti Ciaz VXi Plus,Kochi,2015,44620,2,0,0,32.3388,1373.0,5.0,6.93,9,maruti,ciaz vxi plus
Land Rover Range Rover 3.6 TDV8 Vogue SE Diesel,Bangalore,2012,66538,1,1,0,15.912,4367.0,7.0,70.0,12,land,rover range rover 3.6 tdv8 vogue se diesel
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Ahmedabad,2013,60000,1,0,0,20.2644,2494.0,7.0,7.9,11,toyota,innova 2.5 g (diesel) 7 seater bs iv
Hyundai Santro Xing GL,Kochi,2011,20842,2,0,0,27.955200000000005,1086.0,5.0,2.78,13,hyundai,santro xing gl
Hyundai Santa Fe 4WD AT,Chennai,2014,110000,1,1,0,20.2956,2199.0,7.0,14.4,10,hyundai,santa fe 4wd at
Mercedes-Benz New C-Class C250 Avantgarde,Mumbai,2011,45000,2,1,1,18.314400000000003,1796.0,5.0,13.5,13,mercedes-benz,new c-class c250 avantgarde
Maruti Wagon R LXI CNG,Mumbai,2014,40000,0,0,1,26.6,998.0,5.0,3.15,10,maruti,wagon r lxi cng
Maruti Alto LXi,Coimbatore,2012,49008,2,0,0,30.732,796.0,5.0,2.88,12,maruti,alto lxi
Maruti Alto 800 2016-2019 LXI,Kolkata,2016,31000,2,0,0,38.532,796.0,5.0,2.15,8,maruti,alto 800 2016-2019 lxi
Nissan Sunny 2011-2014 XV,Pune,2013,8000,2,0,0,26.442,1498.0,5.0,3.75,11,nissan,sunny 2011-2014 xv
Maruti Alto 800 2016-2019 VXI,Mumbai,2019,171,2,0,0,38.532,796.0,5.0,3.6,5,maruti,alto 800 2016-2019 vxi
Maruti Alto K10 VXI,Kolkata,2018,2100,2,0,0,37.5492,998.0,5.0,3.6,6,maruti,alto k10 vxi
Hyundai Grand i10 1.2 Kappa Sportz AT,Coimbatore,2018,20667,2,1,0,29.484,1197.0,5.0,7.55,6,hyundai,grand i10 1.2 kappa sportz at
Honda Mobilio S i DTEC,Kolkata,2015,50000,1,0,0,37.752,1498.0,7.0,4.7,9,honda,mobilio s i dtec
Tata Manza Aqua Quadrajet,Jaipur,2010,100030,1,0,1,29.328000000000003,1248.0,5.0,1.6,14,tata,manza aqua quadrajet
Chevrolet Optra Magnum 2.0 LT,Pune,2011,75372,1,0,0,25.7712,1991.0,5.0,3.34,13,chevrolet,optra magnum 2.0 lt
Honda City i VTEC CVT VX,Kochi,2016,60475,2,1,0,28.08,1497.0,5.0,9.1,8,honda,city i vtec cvt vx
Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2019,18453,2,0,0,29.484,1197.0,5.0,6.17,5,hyundai,grand i10 1.2 kappa sportz
Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,96578,1,0,0,34.32,1582.0,5.0,2.5,16,hyundai,verna crdi 1.6 sx
Nissan Micra XL,Kolkata,2016,31001,2,0,0,28.766400000000004,1198.0,5.0,3.0,8,nissan,micra xl
Hyundai Verna 1.6 SX,Jaipur,2012,65900,1,0,0,34.8192,1582.0,5.0,5.75,12,hyundai,verna 1.6 sx
Hyundai Creta 1.6 VTVT E Plus,Bangalore,2017,26246,2,0,0,23.8524,1591.0,5.0,10.75,7,hyundai,creta 1.6 vtvt e plus
Maruti Wagon R VXI BS IV,Jaipur,2013,62700,2,0,1,31.995600000000003,998.0,5.0,2.85,11,maruti,wagon r vxi bs iv
Honda Accord 2.4 Elegance A/T,Chennai,2008,90000,2,1,0,15.912,2354.0,5.0,6.5,16,honda,accord 2.4 elegance a/t
Honda City 1.5 S AT,Bangalore,2016,36000,2,1,0,26.208,1497.0,5.0,9.45,8,honda,city 1.5 s at
Maruti Baleno Alpha 1.3,Delhi,2016,46000,1,0,0,42.7284,1248.0,5.0,6.75,8,maruti,baleno alpha 1.3
Honda City i DTec V,Coimbatore,2017,73003,1,0,0,40.56,1498.0,5.0,7.75,7,honda,city i dtec v
Hyundai i20 Era 1.4 CRDi,Kochi,2014,46566,1,0,0,35.1624,1396.0,5.0,4.4,10,hyundai,i20 era 1.4 crdi
Mercedes-Benz E-Class 2015-2017 E350 Edition E,Jaipur,2015,41493,1,1,0,20.28,2987.0,5.0,42.0,9,mercedes-benz,e-class 2015-2017 e350 edition e
Nissan Terrano XV 110 PS,Kochi,2014,103788,1,0,0,29.655600000000003,1461.0,5.0,5.67,10,nissan,terrano xv 110 ps
Renault Duster 110PS Diesel RxZ AMT,Bangalore,2016,45000,1,1,0,30.576000000000004,1461.0,5.0,11.5,8,renault,duster 110ps diesel rxz amt
Maruti Wagon R LXI Minor,Pune,2009,120000,2,0,0,29.484,998.0,5.0,1.69,15,maruti,wagon r lxi minor
Hyundai Getz 1.5 CRDi GVS,Jaipur,2009,97359,1,0,1,26.676,1493.0,5.0,1.8,15,hyundai,getz 1.5 crdi gvs
Maruti Ritz LXi,Mumbai,2016,62000,2,0,0,28.86,1197.0,5.0,3.2,8,maruti,ritz lxi
Honda City 1.5 GXI,Pune,2004,115000,2,0,1,19.968000000000004,1493.0,5.0,1.5,20,honda,city 1.5 gxi
BMW 5 Series 520d Sport Line,Kochi,2019,18373,1,1,0,35.0688,1995.0,5.0,45.86,5,bmw,5 series 520d sport line
Volkswagen Polo 1.2 MPI Highline,Hyderabad,2016,60453,2,0,0,25.6932,1198.0,5.0,5.1,8,volkswagen,polo 1.2 mpi highline
Maruti Swift VDI BSIV,Pune,2013,37000,1,0,0,27.768,1248.0,5.0,4.85,11,maruti,swift vdi bsiv
Ford Figo Petrol ZXI,Mumbai,2010,69009,2,0,1,24.336,1196.0,5.0,2.4,14,ford,figo petrol zxi
BMW 3 Series 320d Luxury Line,Hyderabad,2013,30000,1,1,0,29.4528,1995.0,5.0,22.0,11,bmw,3 series 320d luxury line
Hyundai Verna 1.6 SX CRDi (O),Delhi,2012,70707,1,0,0,34.8192,1582.0,5.0,4.28,12,hyundai,verna 1.6 sx crdi (o)
Renault Duster 85PS Diesel RxL,Coimbatore,2015,64677,1,0,0,31.902,1461.0,5.0,5.67,9,renault,duster 85ps diesel rxl
Hyundai Grand i10 1.2 Kappa Magna AT,Bangalore,2018,3000,2,1,0,29.484,1197.0,5.0,6.2,6,hyundai,grand i10 1.2 kappa magna at
BMW X1 sDrive20d,Bangalore,2013,49000,1,1,1,26.598000000000003,1995.0,5.0,14.49,11,bmw,x1 sdrive20d
Maruti Ritz VDi,Pune,2010,71000,1,0,0,32.916000000000004,1248.0,5.0,3.0,14,maruti,ritz vdi
Hyundai i10 Era 1.1 iTech SE,Jaipur,2010,52000,2,0,1,30.9036,1086.0,5.0,2.25,14,hyundai,i10 era 1.1 itech se
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Kochi,2016,35659,1,1,0,24.913200000000003,2993.0,7.0,43.78,8,bmw,x5 2014-2019 xdrive 30d design pure experience 7 seater
Honda City V MT Exclusive,Kochi,2019,5377,2,0,0,26.208,1497.0,5.0,11.45,5,honda,city v mt exclusive
Mahindra Ssangyong Rexton RX7,Delhi,2014,65000,1,1,0,17.4408,2696.0,7.0,10.5,10,mahindra,ssangyong rexton rx7
Ford Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,2015,92708,1,0,0,35.412,1498.0,5.0,7.48,9,ford,ecosport 1.5 dv5 mt titanium optional
Maruti Alto LXi,Coimbatore,2010,48105,2,0,0,30.732,796.0,5.0,3.1,14,maruti,alto lxi
Volkswagen Polo 1.2 MPI Highline,Mumbai,2011,46759,2,0,0,25.6932,1198.0,5.0,2.55,13,volkswagen,polo 1.2 mpi highline
Volkswagen Polo Diesel Comfortline 1.2L,Jaipur,2013,62000,1,0,0,34.4292,1199.0,5.0,3.5,11,volkswagen,polo diesel comfortline 1.2l
Volkswagen Polo Diesel Highline 1.2L,Kolkata,2012,35175,1,0,0,34.4292,1199.0,5.0,2.59,12,volkswagen,polo diesel highline 1.2l
Maruti Ertiga ZDI,Kolkata,2013,70000,1,0,0,32.4012,1248.0,7.0,5.45,11,maruti,ertiga zdi
Ford EcoSport 1.5 TDCi Ambiente,Kolkata,2017,30000,1,0,0,35.5212,1498.0,5.0,6.0,7,ford,ecosport 1.5 tdci ambiente
Toyota Innova Crysta 2.8 ZX AT,Kolkata,2016,66618,1,1,0,17.7216,2755.0,7.0,15.49,8,toyota,innova crysta 2.8 zx at
BMW 5 Series 523i Sedan,Mumbai,2010,69300,2,1,1,16.848000000000003,2497.0,5.0,12.5,14,bmw,5 series 523i sedan
Maruti Swift Dzire Tour LDI,Kolkata,2017,148000,1,0,0,36.504,1248.0,5.0,4.75,7,maruti,swift dzire tour ldi
Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,2017,22000,2,0,0,29.4528,999.0,5.0,7.85,7,ford,ecosport 1.0 ecoboost platinum edition
Hyundai Verna CRDi SX,Ahmedabad,2013,75000,1,0,0,26.208,1493.0,5.0,6.0,11,hyundai,verna crdi sx
Tata Zest Revotron 1.2T XM,Mumbai,2016,43706,2,0,0,27.4092,1193.0,5.0,4.0,8,tata,zest revotron 1.2t xm
Audi A7 2011-2015 3.0 TDI Quattro,Mumbai,2011,42000,1,1,0,22.464,2967.0,5.0,28.75,13,audi,a7 2011-2015 3.0 tdi quattro
Tata Indica Vista Quadrajet VX,Pune,2012,65000,1,0,0,34.788000000000004,1248.0,5.0,2.5,12,tata,indica vista quadrajet vx
Maruti Swift Dzire VDI,Delhi,2015,76128,1,0,0,41.4804,1248.0,5.0,5.5,9,maruti,swift dzire vdi
Fiat Linea Emotion,Kolkata,2010,39852,2,0,0,24.96,1368.0,5.0,1.59,14,fiat,linea emotion
Hyundai i20 1.2 Spotz,Mumbai,2017,18673,2,0,0,29.016,1197.0,5.0,6.22,7,hyundai,i20 1.2 spotz
Hyundai EON Era Plus,Kolkata,2016,11583,2,0,0,32.916000000000004,814.0,5.0,2.75,8,hyundai,eon era plus
Hyundai Santro Xing XL,Chennai,2007,82000,2,0,1,26.52,1086.0,5.0,1.35,17,hyundai,santro xing xl
Mercedes-Benz GLA Class 200 CDI SPORT,Pune,2017,50000,1,1,0,27.924,2143.0,5.0,25.0,7,mercedes-benz,gla class 200 cdi sport
Maruti Celerio VXI,Delhi,2014,77000,2,0,0,36.036,998.0,5.0,2.8,10,maruti,celerio vxi
Chevrolet Beat LT,Mumbai,2014,54890,2,0,1,27.768,1199.0,5.0,2.45,10,chevrolet,beat lt
Honda Jazz 1.2 V AT i VTEC Privilege,Pune,2016,21000,2,1,0,29.64,1199.0,5.0,6.35,8,honda,jazz 1.2 v at i vtec privilege
BMW 3 Series 320d Highline,Mumbai,2009,58557,1,1,2,25.0692,1995.0,5.0,8.0,15,bmw,3 series 320d highline
Renault Duster 110PS Diesel RxL,Bangalore,2014,70000,1,0,0,29.655600000000003,1461.0,5.0,8.25,10,renault,duster 110ps diesel rxl
Ford Figo 2015-2019 1.5P Titanium AT,Mumbai,2017,16000,2,1,0,26.5356,1499.0,5.0,5.95,7,ford,figo 2015-2019 1.5p titanium at
Toyota Innova Crysta 2.4 VX MT,Kochi,2018,8899,1,0,0,21.3408,2393.0,7.0,19.92,6,toyota,innova crysta 2.4 vx mt
Chevrolet Beat Diesel LS,Kochi,2016,83629,1,0,0,39.686400000000006,936.0,5.0,3.15,8,chevrolet,beat diesel ls
Volkswagen Polo GTI,Chennai,2014,35059,2,1,0,26.847600000000003,1798.0,4.0,5.75,10,volkswagen,polo gti
Ford Endeavour 3.2 Trend AT 4X4,Kochi,2018,30552,1,1,0,17.0196,3198.0,7.0,32.44,6,ford,endeavour 3.2 trend at 4x4
Hyundai Verna 1.6 SX CRDI (O) AT,Kochi,2016,44875,1,1,1,34.8192,1582.0,5.0,8.01,8,hyundai,verna 1.6 sx crdi (o) at
Ford Figo 2015-2019 1.2P Titanium Opt MT,Coimbatore,2017,25095,2,0,0,28.329600000000003,1196.0,5.0,6.48,7,ford,figo 2015-2019 1.2p titanium opt mt
Maruti 800 AC,Jaipur,2007,59000,2,0,0,25.116000000000003,796.0,4.0,0.75,17,maruti,800 ac
Honda City i DTEC V,Kolkata,2014,36000,1,0,0,40.56,1498.0,5.0,5.0,10,honda,city i dtec v
Mahindra XUV500 W8 2WD,Mumbai,2012,37000,1,0,0,24.96,2179.0,7.0,7.75,12,mahindra,xuv500 w8 2wd
Ford Figo Diesel ZXI,Chennai,2010,90000,1,0,0,31.200000000000003,1399.0,5.0,2.6,14,ford,figo diesel zxi
Ford EcoSport 1.5 Petrol Titanium,Pune,2018,17000,2,0,0,26.52,1497.0,5.0,9.2,6,ford,ecosport 1.5 petrol titanium
Hyundai i20 Asta 1.2,Mumbai,2015,42575,2,0,0,29.016,1197.0,5.0,5.05,9,hyundai,i20 asta 1.2
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Hyderabad,2012,131000,1,0,0,20.2644,2494.0,7.0,9.6,12,toyota,innova 2.5 g (diesel) 7 seater bs iv
Renault Duster 85PS Diesel RxL Optional,Mumbai,2013,74000,1,0,0,31.917600000000004,1461.0,5.0,5.5,11,renault,duster 85ps diesel rxl optional
Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,2013,47234,1,0,0,20.2644,2494.0,8.0,9.35,11,toyota,innova 2.5 vx (diesel) 8 seater
Honda City 1.5 S MT,Delhi,2009,231673,2,0,0,26.52,1497.0,5.0,2.6,15,honda,city 1.5 s mt
Maruti Alto K10 VXI,Hyderabad,2016,10000,2,0,0,37.5492,998.0,5.0,3.5,8,maruti,alto k10 vxi
Nissan Micra Active XL Petrol,Kochi,2016,49389,2,0,0,30.4044,1198.0,5.0,4.26,8,nissan,micra active xl petrol
Maruti Celerio VXI AT,Chennai,2016,12000,2,1,1,36.036,998.0,5.0,4.25,8,maruti,celerio vxi at
Mercedes-Benz New C-Class 200 Kompressor,Hyderabad,2010,65000,2,0,1,18.252,1796.0,5.0,11.75,14,mercedes-benz,new c-class 200 kompressor
Ford Fiesta Diesel Style,Chennai,2013,177000,1,0,0,36.66,1498.0,5.0,3.5,11,ford,fiesta diesel style
Hyundai Verna 1.6 VTVT S,Jaipur,2015,89000,2,0,0,26.5356,1591.0,5.0,7.5,9,hyundai,verna 1.6 vtvt s
Hyundai i20 1.4 Asta (AT),Chennai,2009,72000,2,1,2,23.4,1396.0,5.0,3.25,15,hyundai,i20 1.4 asta (at)
Maruti Swift Dzire VXi,Chennai,2012,49000,2,0,0,27.3,1298.0,5.0,4.9,12,maruti,swift dzire vxi
Mercedes-Benz New C-Class C 220CDIBE Avantgarde Command,Hyderabad,2014,51355,1,1,0,23.1504,2143.0,5.0,27.0,10,mercedes-benz,new c-class c 220cdibe avantgarde command
Hyundai Elite i20 Petrol Asta,Kochi,2017,13460,2,0,0,29.016,1197.0,5.0,8.91,7,hyundai,elite i20 petrol asta
Hyundai Verna 1.6 VTVT EX AT,Kochi,2014,35642,2,1,0,26.5356,1591.0,5.0,6.69,10,hyundai,verna 1.6 vtvt ex at
Chevrolet Cruze LTZ,Kochi,2014,52895,1,0,0,26.988000000000003,1998.0,5.0,6.02,10,chevrolet,cruze ltz
Toyota Corolla Altis 1.8 G,Mumbai,2010,93000,2,0,0,22.2768,1798.0,5.0,4.5,14,toyota,corolla altis 1.8 g
Maruti A-Star Vxi,Pune,2011,70000,2,0,0,29.64,998.0,5.0,2.0,13,maruti,a-star vxi
Nissan Micra Diesel XV Premium,Kolkata,2012,32048,1,0,0,36.0048,1461.0,5.0,2.4,12,nissan,micra diesel xv premium
Tata Nano LX,Pune,2013,4700,2,0,0,39.624,624.0,4.0,1.2,11,tata,nano lx
Maruti Swift Dzire Tour LDI,Delhi,2014,71800,1,0,0,36.504,1248.0,5.0,2.9,10,maruti,swift dzire tour ldi
Land Rover Range Rover Sport 2005 2012 Sport,Coimbatore,2008,69078,2,0,0,19.812,2993.0,5.0,40.88,16,land,rover range rover sport 2005 2012 sport
Audi Q3 2.0 TDI Quattro,Ahmedabad,2016,45000,1,1,0,27.0192,1968.0,5.0,27.0,8,audi,q3 2.0 tdi quattro
Honda Amaze VX i-DTEC,Chennai,2016,15388,1,0,0,40.248000000000005,1498.0,5.0,7.5,8,honda,amaze vx i-dtec
Chevrolet Optra 1.6 LS,Mumbai,2004,98798,2,0,0,22.932,1599.0,5.0,1.5,20,chevrolet,optra 1.6 ls
Audi Q5 2.0 TDI Premium Plus,Hyderabad,2016,43000,1,1,0,22.0896,1968.0,5.0,39.5,8,audi,q5 2.0 tdi premium plus
Maruti Ritz VDi,Hyderabad,2012,85112,1,0,0,36.192,1248.0,5.0,3.39,12,maruti,ritz vdi
Mahindra Scorpio S6 7 Seater,Kochi,2018,37804,1,0,0,24.024,2179.0,7.0,12.4,6,mahindra,scorpio s6 7 seater
Maruti Ciaz ZDi SHVS,Chennai,2014,45000,1,0,0,43.8204,1248.0,5.0,6.85,10,maruti,ciaz zdi shvs
Toyota Corolla Altis Aero D 4D J,Pune,2011,116000,1,0,1,33.4308,1364.0,5.0,5.75,13,toyota,corolla altis aero d 4d j
Tata Indica V2 eLS,Chennai,2015,100073,1,0,1,39.0,1396.0,5.0,2.0,9,tata,indica v2 els
Maruti 800 Std BSIII,Jaipur,2006,165000,2,0,0,25.116000000000003,796.0,4.0,0.9,18,maruti,800 std bsiii
Volkswagen Polo 1.2 MPI Highline,Kolkata,2015,22000,2,0,0,25.6932,1198.0,5.0,3.8,9,volkswagen,polo 1.2 mpi highline
Hyundai Elantra 2.0 SX Option AT,Delhi,2017,9500,2,1,0,22.8072,1999.0,5.0,16.35,7,hyundai,elantra 2.0 sx option at
Toyota Fortuner 4x2 4 Speed AT,Hyderabad,2012,152000,1,1,0,17.94,2982.0,7.0,16.5,12,toyota,fortuner 4x2 4 speed at
Maruti Baleno Zeta 1.2,Coimbatore,2019,17705,2,0,0,33.384,1197.0,5.0,8.7,5,maruti,baleno zeta 1.2
Maruti Baleno Zeta 1.2,Mumbai,2016,12000,2,0,0,33.384,1197.0,5.0,6.1,8,maruti,baleno zeta 1.2
Mini Cooper Countryman D,Hyderabad,2013,51000,1,1,0,37.128,1998.0,5.0,21.94,11,mini,cooper countryman d
Mercedes-Benz S Class 2005 2013 320 CDI,Chennai,2009,42000,1,1,1,20.28,2987.0,5.0,22.0,15,mercedes-benz,s class 2005 2013 320 cdi
Maruti Alto K10 LXI,Delhi,2015,51000,2,0,0,32.635200000000005,998.0,5.0,2.65,9,maruti,alto k10 lxi
Maruti Swift VXI Optional,Kochi,2017,42527,2,0,0,31.824,1197.0,5.0,5.27,7,maruti,swift vxi optional
Chevrolet Sail LT ABS,Kolkata,2014,45000,1,0,0,34.476000000000006,1248.0,5.0,2.48,10,chevrolet,sail lt abs
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Kolkata,2011,70000,1,0,0,19.968000000000004,2494.0,8.0,6.0,13,toyota,innova 2.5 g (diesel) 8 seater bs iv
Toyota Fortuner 3.0 Diesel,Mumbai,2009,92000,1,0,0,17.94,2982.0,7.0,8.9,15,toyota,fortuner 3.0 diesel
BMW 3 Series 320d Sport Line,Hyderabad,2012,57156,1,1,1,29.4528,1995.0,5.0,18.0,12,bmw,3 series 320d sport line
Skoda Octavia Ambition 1.4 TSI MT,Coimbatore,2016,53211,2,0,0,26.208,1395.0,5.0,11.64,8,skoda,octavia ambition 1.4 tsi mt
Toyota Fortuner 3.0 Diesel,Kolkata,2019,80000,1,0,0,17.94,2982.0,7.0,8.99,5,toyota,fortuner 3.0 diesel
Volkswagen Jetta 2007-2011 1.9 Highline TDI,Bangalore,2009,74000,1,1,0,24.18,1896.0,5.0,5.25,15,volkswagen,jetta 2007-2011 1.9 highline tdi
Hyundai i20 1.4 CRDi Asta,Kolkata,2011,37000,1,0,0,35.88,1396.0,5.0,2.95,13,hyundai,i20 1.4 crdi asta
